po_returns_mean_flat,po_returns_median_flat,po_returns_std_flat,po_returns_max_flat,po_returns_min_flat,po_len_mean_flat,po_len_std_flat,noise_std_flat,learning_rate_flat,eval_returns_mean_flat,eval_returns_median_flat,eval_returns_std_flat,eval_len_mean_flat,eval_len_std_flat,eval_n_episodes_flat,theta_norm_flat,grad_norm_flat,update_ratio_flat,episodes_this_step_flat,episodes_so_far_flat,timesteps_this_step_flat,timesteps_so_far_flat,time_elapsed_this_step_flat,accept_theta_in_flat,eval_returns_mean_best_in_flat,eval_returns_mean_best_with_ckpt_in_flat,eval_returns_mean_theta_from_others_in_flat,eval_returns_mean_proposal_from_others_in_flat,time_elapsed_so_far,iteration
810.4599597581134,963.6950647552519,1019.7135879907767,1153.6638759290106,-11321.847510192385,1999.0,0.0,0.017195654786007063,0.009850126896000563,1139.977837425016,1139.977837425016,0.0,1999.0,0.0,5,111.47717713844932,6994.0595703125,0.015098676206879222,256,38656,1023488,154546688,52.552167654037476,self,,,,,9263.489491701126,150
768.0305216776103,986.7737332621796,1291.6814660046548,1203.7027522534988,-11434.093465401183,1999.0,0.0,0.016939517707367076,0.009835362043809342,1168.3496917722741,1168.3496917722741,0.0,1999.0,0.0,5,118.15657847369735,7977.8515625,0.014968904282551399,256,42496,1023488,169899008,53.77001929283142,self,,,,,10050.495711803436,165
633.2706843103158,990.5233277541442,1887.519090636234,1188.3294231665648,-11469.029831078762,1999.0,0.0,0.016687195906706948,0.009820619323400028,1172.5944803053708,1172.5944803053708,0.0,1999.0,0.0,5,125.29093896942507,9540.064453125,0.014781850828212128,256,46336,1023488,185251328,52.546040773391724,self,,,,,10838.314484119415,180
749.8531009335937,1006.5227900827254,1418.4544823292601,1195.6670453348695,-11595.831900705352,1999.0,0.0,0.01643863255373041,0.009805898701598178,1267.028344705674,1267.028344705674,0.0,1999.0,0.0,5,132.99108104866545,6888.38232421875,0.013347318870232987,256,50176,1023488,200603648,51.60719275474548,self,,,,,11629.153026342392,195
784.3284275505621,1039.9439737459418,1368.4126512721082,1242.0011537207868,-11608.76895938419,1999.0,0.0,0.01619377166465423,0.009791200145279072,1254.8463346101046,1254.8463346101046,0.0,1999.0,0.0,5,140.82761267198424,6882.0,0.013515692589766027,256,54016,1023488,215955968,53.09296798706055,self,,,,,12418.327028512955,210
605.9378563135633,1012.8871435273818,1492.2198261968867,1234.6931494338357,-11775.605207965513,1999.0,0.0,0.015952558089599046,0.00977652362136765,1219.4423796448486,1219.4423796448486,0.0,1999.0,0.0,5,149.4897047123153,8754.166015625,0.01407311314002533,256,57856,1023488,231308288,52.78331756591797,self,,,,,13212.093290090561,225
673.4295291180125,1068.6165181174501,1715.8812403086229,1246.373666245533,-12483.75426497205,1999.0,0.0,0.015714937500167954,0.009761869096838419,1269.9095115565417,1269.9095115565417,0.0,1999.0,0.0,5,157.45606744519654,8062.06396484375,0.013417259592932464,256,61696,1023488,246660608,51.8342809677124,self,,,,,14000.790811777115,240
488.41498275656795,1084.699896962658,2298.6649674108876,1293.8623704817487,-11948.418888796446,1999.0,0.0,0.015480856377210165,0.009747236538715395,1253.860958107965,1253.860958107965,0.0,1999.0,0.0,5,165.8016691966053,7806.0810546875,0.013166853951102427,256,65536,1023488,262012928,52.644044160842896,self,,,,,14802.266489744186,255
781.5077667994419,1111.0742231173476,1587.8093232372364,1299.4872305781323,-11674.832556257981,1999.0,0.0,0.015250261998766924,0.009732625914072026,1260.9645286604043,1260.9645286604043,0.0,1999.0,0.0,5,174.35590915553007,9526.412109375,0.013171270627707333,256,69376,1023488,277365248,54.73797583580017,self,,,,,15594.130362987518,270
690.5720619181043,1127.644047695892,1924.8403369817545,1315.7003621939261,-11664.365052379386,1999.0,0.0,0.015023102428196966,0.00971803719003111,1358.2850238812807,1358.2850238812807,0.0,1999.0,0.0,5,183.11103264385144,9772.48828125,0.012440241655217399,256,73216,1023488,292717568,52.474920988082886,self,,,,,16384.27672624588,285
680.8139938438035,1150.3048026512906,1728.9472683785827,1330.4853116640725,-11488.93364764327,1999.0,0.0,0.014799326502478864,0.009703470333764735,1383.5971977008082,1383.5971977008082,0.0,1999.0,0.0,5,191.82029336759373,11528.439453125,0.012608223655786552,256,77056,1023488,308069888,51.8238160610199,self,,,,,17173.25809955597,300
698.2540354988121,1184.8557663009065,2114.296024349104,1366.4048911372738,-11653.814981441154,1999.0,0.0,0.014578883820687592,0.009688925312494184,1373.180180518861,1373.180180518861,0.0,1999.0,0.0,5,201.0754217187525,9366.416015625,0.011825967318198016,256,80896,1023488,323422208,56.660786867141724,self,,,,,17977.505437612534,315
846.1376992984577,1197.626370045677,1903.938115303748,1372.4210995944386,-11496.53657166824,1999.0,0.0,0.014361724732642776,0.009674402093489885,1378.1965556678504,1378.1965556678504,0.0,1999.0,0.0,5,209.9833651360247,10648.51953125,0.0119356864855579,256,84736,1023488,338774528,53.516621351242065,self,,,,,18772.499798059464,330
298.2004911099399,1162.9186622626257,2931.4859746446805,1349.368788977427,-11407.461371238154,1999.0,0.0,0.014147800327726006,0.009659900644071316,1331.751715825341,1331.751715825341,0.0,1999.0,0.0,5,217.3910685651149,12670.552734375,0.01231555134093901,256,88576,1023488,354126848,53.21033596992493,self,,,,,19569.56253552437,345
360.148081705407,1174.5437745450522,2854.2089635559337,1363.7257986178502,-11345.460392788676,1999.0,0.0,0.01393706242386471,0.00964542093160695,1335.0645886567288,1335.0645886567288,0.0,1999.0,0.0,5,225.76226764363582,12631.544921875,0.01246589741678985,256,92416,1023488,369479168,53.24535799026489,self,,,,,20363.069245815277,360
