po_returns_mean_flat,po_returns_median_flat,po_returns_std_flat,po_returns_max_flat,po_returns_min_flat,po_len_mean_flat,po_len_std_flat,noise_std_flat,learning_rate_flat,eval_returns_mean_flat,eval_returns_median_flat,eval_returns_std_flat,eval_len_mean_flat,eval_len_std_flat,eval_n_episodes_flat,theta_norm_flat,grad_norm_flat,update_ratio_flat,episodes_this_step_flat,episodes_so_far_flat,timesteps_this_step_flat,timesteps_so_far_flat,time_elapsed_this_step_flat,accept_theta_in_flat,eval_returns_mean_best_in_flat,eval_returns_mean_best_with_ckpt_in_flat,eval_returns_mean_theta_from_others_in_flat,eval_returns_mean_proposal_from_others_in_flat,time_elapsed_so_far,iteration
-4589.610858324213,-3324.4972178674852,3721.2735028202783,218.17698625940972,-11715.085255473705,1974.076171875,212.15179204927887,0.01998,0.009999000000000001,-238.49119227818034,-231.0631847084329,18.826332407681758,1999.0,0.0,5,45.019035878353776,4453.583984375,0.10097470851020479,256,256,1010727,1010727,1601.6380944252014,self,,,,,1645.780234336853,0
-102.67404008658126,-29.862516822162192,727.676206178554,164.95336272300437,-11503.887266351818,1970.453125,146.5072848751364,0.0196823888363128,0.00998401199440182,42.81382183661523,42.81382183661523,0.0,1999.0,0.0,5,54.38045485229998,7703.544921875,0.02545563071255437,256,4096,1008872,16250764,98.95769047737122,self,,,,,3747.5119111537933,15
70.02704192162092,343.03924310274465,1550.7874567843708,1114.5220406745912,-11625.034422491595,1999.0,0.0,0.01938921072591645,0.009969046455081452,995.8517541108853,995.8517541108853,0.0,1999.0,0.0,5,62.80884892185276,7321.4853515625,0.021054566853281147,256,7936,1023488,31597283,99.3576591014862,self,,,,,5831.149841308594,30
767.2808404797622,1020.3691822603223,1645.2239973624257,1247.1001059452008,-11692.936072146867,1999.0,0.0,0.019100399636471182,0.009954103348363056,1252.3550779679274,1252.3550779679274,0.0,1999.0,0.0,5,70.62181909791619,6695.9560546875,0.018552681838944967,256,11776,1023488,46949603,97.97272276878357,self,,,,,7914.561277389526,45
490.89278773691433,1126.4651310161537,2679.3296340742254,1315.5818328812659,-11850.705826497215,1999.0,0.0,0.018815890519218892,0.009939182640621273,1276.1816973509933,1276.1816973509933,0.0,1999.0,0.0,5,77.36921982274586,5288.6337890625,0.01653800453284436,256,15616,1023488,62300472,156.8836965560913,flat,,,sac_58_-43.5111382738513,,10397.279633045197,60
633.0793791251272,1189.1283898834765,2383.645644581426,1328.3348690312218,-11816.446528969982,1999.0,0.0,0.01853561929433222,0.009924284298281145,1337.76825622299,1337.76825622299,0.0,1999.0,0.0,5,83.50992370467436,6235.330078125,0.016690620656296597,256,19456,1023488,77652792,300.7716603279114,sac_58_proposal,,,sac_58_1679.1602565681583_0e12c9b5-7485-423e-b335-1cd7640ede32_977.3528826776344,sac_58_1561.6408086171666,14647.35587644577,75
505.34280334404014,1502.9978677665458,3282.128560142616,2002.5895021715899,-12199.140495592583,1995.685546875,56.38945167189674,0.01970209092724004,0.009985010495451365,1895.4784120521435,1895.4784120521435,0.0,1999.0,0.0,5,95.76958990477549,5638.2294921875,0.019202360403960013,256,23296,1021791,92998865,277.42542457580566,sac_58_proposal,,,sac_58_2072.8156614947106_0e12c9b5-7485-423e-b335-1cd7640ede32_1177.0763821387227,sac_58_2164.271861990971,19633.79800081253,90
1040.2604435675294,1834.8890404520907,3050.4292723330436,2217.4350379176385,-12136.856150077223,1999.0,0.0,0.01970209092724004,0.009985010495451365,2280.3413213795993,2280.3413213795993,0.0,1999.0,0.0,5,103.86857324146436,5830.0849609375,0.018094409207351766,256,27136,1023488,108347793,312.51472449302673,flat,,,sac_58_2358.8908097831263_0e12c9b5-7485-423e-b335-1cd7640ede32_2181.8056700870475,sac_58_2245.763662144543,24584.582983970642,105
1074.755781323968,1968.8201521817728,3331.3223351208035,2306.8070602048965,-12380.746423799701,1999.0,0.0,0.01940861934526171,0.009970043459427395,2378.8938417765453,2378.8938417765453,0.0,1999.0,0.0,5,110.99597405466336,4139.02783203125,0.014939375126189544,256,30976,1023488,123693965,379.1070008277893,flat,,,sac_58_2449.6222974281923_0e12c9b5-7485-423e-b335-1cd7640ede32_2105.968278024271_sac_118_-912.4265681689919,sac_58_2372.5634753816084,30135.07605457306,120
1028.7997822646146,2071.666563364716,3585.8463952531542,2392.432795953189,-12319.135376046846,1997.595703125,31.744564942866443,0.019119519155626808,0.00995509885824888,2442.7717456913247,2442.7717456913247,0.0,1999.0,0.0,5,116.3312337294002,4705.14306640625,0.014068341839963671,256,34816,1022769,139041083,383.2613048553467,flat,,,sac_58_2367.0740960144394_0e12c9b5-7485-423e-b335-1cd7640ede32_2160.033942305143_sac_118_2054.74937016217,sac_58_2372.5634753816084,36488.3083217144,135
