po_returns_mean_flat,po_returns_median_flat,po_returns_std_flat,po_returns_max_flat,po_returns_min_flat,po_len_mean_flat,po_len_std_flat,noise_std_flat,learning_rate_flat,eval_returns_mean_flat,eval_returns_median_flat,eval_returns_std_flat,eval_len_mean_flat,eval_len_std_flat,eval_n_episodes_flat,theta_norm_flat,grad_norm_flat,update_ratio_flat,episodes_this_step_flat,episodes_so_far_flat,timesteps_this_step_flat,timesteps_so_far_flat,time_elapsed_this_step_flat,accept_theta_in_flat,eval_returns_mean_best_in_flat,eval_returns_mean_best_with_ckpt_in_flat,eval_returns_mean_theta_from_others_in_flat,eval_returns_mean_proposal_from_others_in_flat,time_elapsed_so_far,iteration
-404.24336746092547,906.8749013733711,3608.0106632284283,1120.2530173768384,-11201.951812257494,1999.0,0.0,0.017195654786007063,0.009850126896000563,1082.8187352659675,1082.8187352659675,0.0,1999.0,0.0,5,114.482232794327,7979.185546875,0.015662397582719558,256,38656,1023488,154546652,104.74243474006653,self,,,,,16508.457265138626,150
-480.1993704971537,905.419324103673,3677.556649751919,1150.4581686958184,-12008.178489056017,1999.0,0.0,0.016939517707367076,0.009835362043809342,1047.7726870563276,1047.7726870563276,0.0,1999.0,0.0,5,122.30659682039213,9139.1875,0.015096072326336587,256,42496,1023488,169898972,101.61256337165833,self,,,,,18023.013870477676,165
-260.74289365710115,920.3869756857271,3476.067215492094,1148.172329731646,-11629.657711204592,1999.0,0.0,0.016687195906706948,0.009820619323400028,1117.2053219277466,1117.2053219277466,0.0,1999.0,0.0,5,130.12017968792748,9070.2099609375,0.014716371286076373,256,46336,1023488,185251292,104.31628465652466,self,,,,,19549.779683113098,180
-121.95377667293073,946.3515781507222,3288.7521705400395,1145.2895910470293,-11686.577472020452,1999.0,0.0,0.01643863255373041,0.009805898701598178,1082.8934768738272,1082.8934768738272,0.0,1999.0,0.0,5,137.5758250622356,7982.80078125,0.01396974826594179,256,50176,1023488,200603612,102.0992124080658,self,,,,,21071.960487127304,195
-102.88553641183347,979.4323158085479,3274.392418731673,1169.4355051372095,-11588.276056650151,1999.0,0.0,0.01619377166465423,0.009791200145279072,1144.2231156951989,1144.2231156951989,0.0,1999.0,0.0,5,145.23213558945722,9166.59765625,0.0141141001897749,256,54016,1023488,215955932,104.1731481552124,self,,,,,22622.40411925316,210
-161.48995246572048,985.5180591160888,3332.909164289345,1196.1338884452089,-11562.42471985875,1999.0,0.0,0.015952558089599046,0.00977652362136765,1100.2439658895446,1100.2439658895446,0.0,1999.0,0.0,5,153.01718865870737,9865.43359375,0.013876954170464995,256,57856,1023488,231308252,103.77920603752136,self,,,,,24184.273935079575,225
226.0675974323116,1031.207235685047,2910.4098961012514,1221.0594835185464,-11411.477828175231,1999.0,0.0,0.015714937500167954,0.009761869096838419,1195.0515013125867,1195.0515013125867,0.0,1999.0,0.0,5,161.56656879855197,8027.32958984375,0.013349435344144905,256,61696,1023488,246660572,100.63081622123718,self,,,,,25720.99266052246,240
-340.78947504537336,1016.2475938234566,3688.5292789538785,1175.4030360893155,-11666.263007319702,1999.0,0.0,0.015480856377210165,0.009747236538715395,1028.907003859617,1028.907003859617,0.0,1999.0,0.0,5,170.14239828301044,9712.595703125,0.01300999069881915,256,65536,1023488,262012892,100.71526026725769,self,,,,,27237.809262752533,255
-761.5149388203619,1010.640473932996,4125.629168772097,1191.9583515199845,-11860.652381517704,1999.0,0.0,0.015250261998766924,0.009732625914072026,1201.3354064120608,1201.3354064120608,0.0,1999.0,0.0,5,177.67708022728874,11718.296875,0.013300758973211167,256,69376,1023488,277365212,100.9105019569397,self,,,,,28788.154792785645,270
-794.4618009350025,993.5398754327341,4122.800108895543,1205.723315346916,-11727.429145814885,1999.0,0.0,0.015023102428196966,0.00971803719003111,1170.9189558129808,1170.9189558129808,0.0,1999.0,0.0,5,186.10386034387355,11142.017578125,0.012740825959239276,256,73216,1023488,292717532,105.86032962799072,self,,,,,30329.291292905807,285
-741.1189089934463,1016.338860283757,4106.931598342713,1200.2349043991144,-11645.434383335156,1999.0,0.0,0.014799326502478864,0.009703470333764735,1152.2909500166766,1152.2909500166766,0.0,1999.0,0.0,5,194.42241995687203,11457.732421875,0.01304892860425708,256,77056,1023488,308069852,102.65466547012329,self,,,,,31865.441820383072,300
-307.67431962817363,1025.935414764876,3584.0885277485863,1178.4526399218778,-11899.488234644643,1999.0,0.0,0.014578883820687592,0.009688925312494184,1171.2386543136834,1171.2386543136834,0.0,1999.0,0.0,5,203.45518951423122,12780.8681640625,0.012520224166644119,256,80896,1023488,323422172,101.87376832962036,self,,,,,33403.6212887764,315
-659.1261526149882,1033.9517799045752,4063.676166130378,1212.7325863338003,-11947.600143303738,1999.0,0.0,0.014361724732642776,0.009674402093489885,1160.2286678385055,1160.2286678385055,0.0,1999.0,0.0,5,212.03517093707214,14507.025390625,0.012595414442726095,256,84736,1023488,338774492,100.93591141700745,self,,,,,34942.82077217102,330
-512.8974735699917,1023.6123521509523,3853.3565967221607,1223.8832028009408,-12122.93957748197,1999.0,0.0,0.014147800327726006,0.009659900644071316,1193.1726784401155,1193.1726784401155,0.0,1999.0,0.0,5,222.70715573410718,12577.525390625,0.01156787231457804,256,88576,1023488,354126812,116.92605662345886,self,,,,,36536.67886471748,345
-955.8635583812058,1018.716781865364,4293.135158694312,1189.8862083779527,-11669.063030000063,1999.0,0.0,0.01393706242386471,0.00964542093160695,1111.8451896336142,1111.8451896336142,0.0,1999.0,0.0,5,231.06053670771536,15017.603515625,0.011774453077646189,256,92416,1023488,369479132,101.01573491096497,self,,,,,38083.16453719139,360
-692.4548001868968,986.3686845983875,3946.09638024836,1166.4547574703092,-12041.437281206781,1999.0,0.0,0.013729463556680149,0.009630962923514166,1092.7027172845508,1092.7027172845508,0.0,1999.0,0.0,5,238.65236831807036,13833.98046875,0.011796242072907078,256,96256,1023488,384831452,105.00918793678284,self,,,,,39634.866052150726,375
-280.8396242099243,986.9966308363887,3330.0163536679397,1176.9505231725616,-11702.136378251125,1999.0,0.0,0.013524956968797035,0.009616526587259193,1163.1563316896463,1163.1563316896463,0.0,1999.0,0.0,5,246.4653890035421,14308.7392578125,0.01111146679620853,256,100096,1023488,400183772,100.05383563041687,self,,,,,41169.80707216263,390
-60.065785397971666,1035.0522342391864,3038.8906931329666,1180.953730492602,-11982.07162359965,1999.0,0.0,0.0133234965993124,0.009602111890357016,1149.139962864971,1149.139962864971,0.0,1999.0,0.0,5,254.88414951590073,13979.7314453125,0.011132283753303772,256,103936,1023488,415536092,103.74741530418396,self,,,,,42719.398684978485,405
-34.69617331298508,1045.625114539212,2980.509061204114,1209.4276785531215,-11651.833081734212,1999.0,0.0,0.013125037073421315,0.009587718800371316,1074.126250122861,1074.126250122861,0.0,1999.0,0.0,5,262.21429246956563,16860.55078125,0.011151722318638948,256,107776,1023488,430888412,102.73142337799072,self,,,,,44271.82670044899,420
-472.7354358443064,1035.1563220930575,3686.6601499765634,1191.4386889655498,-11506.13688240131,1999.0,0.0,0.012929533692197162,0.009573347284914395,1101.2013268091496,1101.2013268091496,0.0,1999.0,0.0,5,269.2159652491933,17634.98828125,0.011468690433961795,256,111616,1023488,446240732,103.16087031364441,self,,,,,45819.56060504913,435
-393.0125695599769,979.1263496557629,3600.298134909357,1144.790398931038,-11754.309298045027,1999.0,0.0,0.012736942422524105,0.009558997311647109,1129.4254878995728,1129.4254878995728,0.0,1999.0,0.0,5,276.45105868261555,18817.662109375,0.011512445571242591,256,115456,1023488,461593052,103.47269463539124,self,,,,,47381.58102560043,450
-411.4078228901002,1021.8879073837338,3576.186280915148,1172.9354142206057,-11746.183317352765,1999.0,0.0,0.012547219887179547,0.009544668848278776,1122.8646910431078,1122.8646910431078,0.0,1999.0,0.0,5,286.5556708562566,17172.76171875,0.010940268119843784,256,119296,1023488,476945372,101.54830956459045,self,,,,,48944.85561513901,465
-381.5042703531924,1044.5742487890093,3661.909590318795,1186.0585778643465,-11693.668785473536,1999.0,0.0,0.0123603233550643,0.009530361862567128,1126.69975464215,1126.69975464215,0.0,1999.0,0.0,5,298.16569731916695,16760.107421875,0.010387696475247985,256,123136,1023488,492297692,102.70883846282959,self,,,,,50513.210958004,480
-466.9551942904895,1045.5250430279943,3897.4083424862397,1192.315585382829,-11308.10903181207,1999.0,0.0,0.012176210731578277,0.009516076322318223,1135.7267539628276,1135.7267539628276,0.0,1999.0,0.0,5,307.5369330723162,17089.73828125,0.010155521316508286,256,126976,1023488,507650012,101.32876443862915,self,,,,,52072.32335662842,495
-603.8865525938265,1033.5326575507918,4078.7327068543404,1181.232144961318,-11705.54706142823,1999.0,0.0,0.011994840549139556,0.009501812195386369,1136.67060305168,1136.67060305168,0.0,1999.0,0.0,5,317.5639290079828,17285.12890625,0.010129847466662208,256,130816,1023488,523002332,102.6693902015686,self,,,,,53631.049698352814,510
-560.4390932041424,1057.8528717118704,4065.1578124691546,1215.9882103389225,-12237.239423809673,1999.0,0.0,0.01181617195784467,0.00948756944967407,1188.9345979507345,1188.9345979507345,0.0,1999.0,0.0,5,326.12030096318153,15506.6474609375,0.009867428555848204,256,134656,1023488,538354652,103.84929776191711,self,,,,,55211.004219293594,525
-396.41723779966196,1070.184850609463,3829.327560806873,1236.9704594900684,-11869.200274509585,1999.0,0.0,0.011640164716267982,0.009473348053131932,1177.3880933678638,1177.3880933678638,0.0,1999.0,0.0,5,334.63916700261507,20623.0859375,0.010208768719960118,256,138496,1023488,553706972,106.46137428283691,self,,,,,56778.17126131058,540
-435.0123835739828,1078.7043762016865,3902.6523405371718,1230.6255126144517,-11803.016631802373,1999.0,0.0,0.011466779182398155,0.00945914797375861,1194.3791343920982,1194.3791343920982,0.0,1999.0,0.0,5,343.2312903906702,23793.94140625,0.009996800113347127,256,142336,1023488,569059292,102.17347073554993,self,,,,,58343.4131193161,555
-674.5483601664432,1056.663213273423,4021.2043509121318,1229.081774580218,-11972.842715642017,1999.0,0.0,0.011295976304709585,0.009444969179600728,990.4793385449004,990.4793385449003,1.1368683772161603e-13,1999.0,0.0,5,352.46086866312817,21439.080078125,0.010007440222366127,256,146176,1023488,584411612,101.74414157867432,self,,,,,59892.0920920372,570
