po_returns_mean_sac_118,po_returns_median_sac_118,po_returns_std_sac_118,po_returns_max_sac_118,po_returns_min_sac_118,po_len_mean_sac_118,po_len_std_sac_118,noise_std_sac_118,learning_rate_sac_118,eval_returns_mean_sac_118,eval_returns_median_sac_118,eval_returns_std_sac_118,eval_len_mean_sac_118,eval_len_std_sac_118,eval_n_episodes_sac_118,theta_norm_sac_118,grad_norm_sac_118,update_ratio_sac_118,episodes_this_step_sac_118,episodes_so_far_sac_118,timesteps_this_step_sac_118,timesteps_so_far_sac_118,time_elapsed_this_step_sac_118,accept_theta_in_sac_118,eval_returns_mean_best_in_sac_118,eval_returns_mean_best_with_ckpt_in_sac_118,eval_returns_mean_theta_from_others_in_sac_118,eval_returns_mean_proposal_from_others_in_sac_118,time_elapsed_so_far,iteration
-1004.585157022142,13.234710998143544,2613.2704218751956,817.511902709307,-11601.38534455227,1999.0,0.0,0.01994005998,0.00999700029999,346.8564847814841,346.8564847814841,0.0,1999.0,0.0,5,195.46873,8257.7314453125,0.027553755789995193,256,768,1023488,3070464,291.90837121009827,sac_58_proposal,,,flat_976.72694768035_sac_58_1727.8209130046992,flat_1089.4197552422906_sac_58_1730.9194079126396,1285.4132528305054,120
848.6280321467514,1228.6065149399537,1724.2583925536846,1786.0798078122868,-11564.937072532124,1999.0,0.0,0.01970209092724004,0.009985010495451365,1747.266632881397,1747.266632881397,0.0,1999.0,0.0,5,114.1874551689682,7293.7509765625,0.017687354301655498,256,4608,1023488,18418205,296.05778074264526,sac_118,,,flat_1628.9624554072795_sac_58_1908.1296739117256,sac_58_1524.5156768088107,6412.227130651474,135
1294.599738882077,1632.2782340724111,1427.363780217026,2032.19046395061,-12695.809840273852,1999.0,0.0,0.01940861934526171,0.009970043459427395,2038.6827981981921,2038.6827981981921,0.0,1999.0,0.0,5,121.6279152410556,5781.1123046875,0.014332457548296188,256,8448,1023488,33766791,390.1418137550354,sac_118,,,flat_1731.229926038532_sac_58_1955.3691333006304_e6cf5d0d-0663-4ad7-929e-ef7f84b7282b_1957.5546200788644,sac_58_1524.5156768088107,11944.913475513458,150
1700.881969770281,1931.59447121622,1499.7751024351346,2222.8833133535745,-11766.688971885025,1999.0,0.0,0.019119519155626808,0.00995509885824888,2314.881472179407,2314.881472179407,0.0,1999.0,0.0,5,129.04018911913442,5198.0703125,0.012778685583359142,256,12288,1023488,49116349,395.64393377304077,sac_118,,,flat_1985.147063226083_sac_58_2192.5551212172622_e6cf5d0d-0663-4ad7-929e-ef7f84b7282b_-5251.221368131534,sac_58_1524.5156768088107,18364.509254693985,165
1906.9145458081111,2088.669897572795,1433.3792218473566,2363.188824185278,-11291.616443625006,1999.0,0.0,0.018834725244463356,0.0099401766582871,2467.4416536970994,2467.4416536970994,0.0,1999.0,0.0,5,136.05100853027938,5089.3896484375,0.012510558717846997,256,16128,1023488,64467524,487.95947647094727,sac_118,,,flat_2285.018380487311_sac_58_2011.4239649491312_e6cf5d0d-0663-4ad7-929e-ef7f84b7282b_1906.810395496052_sac_178_466.46605215560186,sac_58_1524.5156768088107,25686.768998861313,180
2096.93436311824,2174.0201628175337,848.9240499859498,2424.6257311480676,-11221.689669801372,1999.0,0.0,0.01855417346780002,0.00992527682596374,2493.72250997597,2493.72250997597,0.0,1999.0,0.0,5,142.4547515812829,3823.39404296875,0.011954026480246774,256,19968,1023488,79819844,490.96940183639526,sac_118,,,flat_2330.0727188409364_sac_58_2377.9485091941715_e6cf5d0d-0663-4ad7-929e-ef7f84b7282b_2105.067806543888_sac_178_2212.545574723955,sac_58_1524.5156768088107,33920.21493387222,195
2077.848932387155,2234.3301807028674,1336.891987804257,2528.266255243489,-11323.681829725256,1999.0,0.0,0.01827780063711903,0.009910399327750822,2550.928992189713,2550.928992189713,0.0,1999.0,0.0,5,147.6171095789322,4378.2080078125,0.011889711017853126,256,23808,1023488,95172164,491.03157687187195,sac_118,,,flat_2293.2098123138812_sac_58_2381.6713738638578_e6cf5d0d-0663-4ad7-929e-ef7f84b7282b_2365.0090403859367_sac_178_2368.7258526428996,sac_58_1524.5156768088107,41850.472566604614,210
2142.869743124719,2289.2526162986214,1323.2604510295378,2513.9932924859495,-11334.240339204793,1999.0,0.0,0.01800554450512425,0.009895544130170611,2617.1081085408964,2617.1081085408964,0.0,1999.0,0.0,5,153.74232992467205,5528.83984375,0.012173958855182248,256,27648,1023488,110523904,586.1898279190063,sac_118,,,flat_2384.5661494082474_sac_58_2457.491108034535_e6cf5d0d-0663-4ad7-929e-ef7f84b7282b_2427.3280145570325_sac_178_2428.362585055557_35f145c3-0104-431b-96b1-37a357131035_2088.209626522883,sac_58_1524.5156768088107,51128.77612495422,225
2176.6171691282566,2324.9350397819817,1353.112295216089,2542.780542509748,-12010.499774957249,1999.0,0.0,0.017737343751721264,0.009880711199795571,2587.0692833591975,2587.0692833591975,0.0,1999.0,0.0,5,159.60183381158595,6571.5849609375,0.012036973393505322,256,31488,1023488,125876224,681.2330827713013,sac_118,,,flat_2453.0284606312275_sac_58_2502.055123846597_e6cf5d0d-0663-4ad7-929e-ef7f84b7282b_2514.8907318485453_sac_178_2648.739174555257_35f145c3-0104-431b-96b1-37a357131035_2397.1500699606568_sac_238_139.37325248086964,sac_58_1524.5156768088107,61471.18462371826,240
